gvkey,first_year,last_year,first_markup,last_markup,first_PPI,last_PPI,first_COGS,last_COGS,periods,cagr_markup,cagr_PPI,cagr_COGS,ind2d_definition,dot_size,sale_CPI,conm,naics,markup_closest_2018
9667.0,1983,2018,1.3411064,0.80026597,102.45147901018427,105.20013361783714,1307627.1438686997,3953147.121588816,35,-1.4643330702080792,0.07567221539601654,3.211336405620724,Manufacturing,15.767964282692674,7045955.221468993,SHERWIN-WILLIAMS CO,325510.0,0.80026597
9686.0,1997,2007,5.6936522,2.6466272,62.73526115026732,46.10764167776756,164.36638421370037,801.7224005466065,10,-7.374581396949953,-3.0325176217138927,17.17126041523094,Information,7.923900754233256,2762.525990847289,SIBONEY CORP,511210.0,2.6466272
9689.0,2000,2007,0.93087721,1.0215758,55.109275251033665,62.96790161081809,742258.1216774955,704591.1019136145,7,1.3370632028347096,1.9226356940918565,-0.7412309225709679,Finance and Insurance,13.73467035683898,922341.0687338095,SIERRA HEALTH SERVICES,524114.0,1.0215758
9693.0,2006,2011,3.5020423,1.174365,127.64675865529351,120.2602322921329,206.72353236327146,441.70769529854823,5,-19.629560661077495,-1.1850968239573656,16.398935778014767,"Mining, Quarrying, and Oil and Gas Extraction",6.461752962664201,640.1822891942112,JOHN D OIL AND GAS CO,211111.0,1.174365
9698.0,1985,2018,0.99969172,0.97341138,94.6073793755913,85.71118929639633,47013.24503311258,37915.447619553546,33,-0.08069519100468714,-0.29880148035621446,-0.6496104045113693,Manufacturing,10.707477323801056,44688.76129409671,SIFCO INDUSTRIES,336412.0,0.97341138
9699.0,1982,2014,1.8360324,1.2777809,106.56779435237722,74.80194802973156,68037.074829723,524463.6583448224,32,-1.1263648387849545,-1.0999601494568245,6.5903296159258495,Manufacturing,13.984118364124914,1183655.8253568318,SIGMA-ALDRICH CORP,325411.0,1.2777809
9714.0,1980,1986,1.2308258,1.1468898,187.69229487179487,143.312101910828,2626.923076923077,1059.1446769790718,6,-1.1702910178868153,-4.396732242003932,-14.048923178880457,Manufacturing,7.283358232806388,1455.8689717925386,SILICON ELECTRO-PHYSICS INC,334413.0,1.1468898
9715.0,1985,2013,1.5543207,1.6223667,94.6073793755913,43.16316973053233,23563.859981078524,47731.127983114566,28,0.15314360146339023,-2.763760604018428,2.5530077729763123,Manufacturing,11.419383411068571,91069.97181445017,SYMMETRICOM INC,334210.0,1.6223667
9716.0,1980,1988,1.3625914,1.752758,187.69229487179487,135.51724137931035,8305.128205128205,49182.75862068966,8,3.1975862189493443,-3.989548168848811,24.898814991075625,Manufacturing,11.553868831434956,104179.31034482758,SILICON SYSTEMS INC,334413.0,1.752758
9719.0,1980,2004,1.6758074,1.3485763,187.69229487179487,38.96940311325818,42517.94871794872,151223.83252818036,24,-0.9011056358232961,-6.340201042035365,5.429059102485012,Manufacturing,12.430033897862494,250204.50885668275,SILICONIX INC,334413.0,1.3485763
9723.0,1980,1985,1.1903361,0.90017939,187.69229487179487,144.37087038789025,51717.94871794872,31645.222327341533,5,-5.434680961354498,-5.113019636698413,-9.357187607632033,Manufacturing,10.433475607620801,33978.240302743616,SILTEC CORP,334413.0,0.90017939
9726.0,1986,1998,1.1927707,1.1214318,97.81619654231119,55.43210061728395,4326.660600545951,6511.111111111111,12,-0.512620414013254,-4.6225119205033245,3.464617485105248,"Mining, Quarrying, and Oil and Gas Extraction",9.250806747716018,10412.962962962964,ALTA GOLD CO,212221.0,1.1214318
9728.0,1986,2017,1.9342461,1.3582025,97.81619654231119,129.793369127076,2309.3721565059145,18017.55206922313,31,-1.1340225600261156,0.9166061310874607,6.851520158103175,"Mining, Quarrying, and Oil and Gas Extraction",10.232764662504708,27799.25949642473,MCEWEN INC,212221.0,1.3582025
9729.0,1980,1988,0.95330852,0.99602222,125.76922820512821,100.08620689655172,63473.07692307693,40190.51724137931,8,0.5493908937389991,-2.8148343304406187,-5.552219736903375,Manufacturing,10.772596309170174,47695.68965517241,SILVERCREST CORP,321991.0,0.99602222
9733.0,1980,1984,1.0000147,1.0275651,127.82050897435897,117.43388834476005,126770.51282051281,110163.56513222332,4,0.6817464617093982,-2.0964984831505107,-3.4494096107596017,Manufacturing,11.779844998039483,130593.53574926543,SIMKINS INDUSTRIES,322130.0,1.0275651
9748.0,2002,2015,1.284983,1.0380334,56.274620146314014,57.082734053373805,5051.209904333146,191.69574868670307,13,-1.6282712695750545,0.10973750041589625,-22.248459049218848,Retail Trade,5.551890348163989,257.72428434545634,PERVASIP CORP,444220.0,1.0380334
9761.0,1980,2016,0.99415696,0.56096256,125.76922820512821,116.97777073105931,301320.5128205128,89837.66557140969,36,-1.576991354396462,-0.20108860786972604,-3.305710482190072,Manufacturing,11.508083209394725,99516.94492438291,SKYLINE CORP,321991.0,0.56096256
9765.0,1992,2002,0.94597673,0.9002496,75.63268257411423,58.919527293190775,232829.35647143886,352196.39842431067,10,-0.4942337481964709,-2.4662381973295844,4.225675199821843,Manufacturing,12.872304852806316,389377.6027011818,SLATER STEEL INC,331110.0,0.9002496
9771.0,1998,2018,1.0964121,1.4541876,67.71604938271605,43.39807052982092,431821.6049382716,727520.4323540813,20,1.422037472671489,-2.1999807178021524,2.642457469919268,Manufacturing,14.063156705927295,1281006.565203853,SMITH (A.O.),335220.0,1.4541876
9772.0,1985,2009,1.3859152,0.89084834,94.13434247871334,124.80359358853978,414375.59129612107,2648610.173970076,24,-1.8245735199241664,1.1820074480090037,8.03579237580796,Manufacturing,15.17080544653092,3877904.3376916284,SMITH INTERNATIONAL INC,325998.0,0.89084834
9773.0,1984,1989,8.0164709,5.5504408,103.62389813907933,106.68316831683168,2214.495592556317,1614.6864686468646,5,-7.0886327807294975,0.5836047333187544,-6.1222489308016215,Manufacturing,9.29152484951686,10845.709570957095,SMITH LABORATORIES INC,339113.0,5.5504408
9774.0,1980,2015,0.97221589,1.0691532,117.82051538461538,77.74327585627402,256065.38461538462,5303113.790724218,35,0.27192425488540284,-1.1808309521464389,9.044846359904124,Manufacturing,15.632063772098862,6150621.995195763,SMITHFIELD FOODS INC -OLD,311612.0,1.0691532
9775.0,1981,1988,2.811784,2.5648656,119.6100958581455,156.29310344827587,692133.0513348527,1339655.1724137932,7,-1.3044611520451443,3.8953227698023563,9.893478256638467,Manufacturing,15.225024622412985,4093965.517241379,SMITHKLINE BECKMAN CORP,325412.0,2.5648656
9777.0,1980,2018,1.2329087,1.500257,119.48717564102564,91.77887847250365,156761.53846153844,1895651.8307817613,38,0.5178103761808384,-0.6918766456362468,6.779367402884384,Manufacturing,14.962778012897347,3149574.785303115,SMUCKER (JM) CO,311421.0,1.500257
9778.0,1998,2018,1.7241756,1.7917289,91.11111728395062,43.598987523014536,550222.2222222222,753920.9252597224,20,0.1923447277258239,-3.618151447694984,1.5872919997794277,Manufacturing,14.307535587843518,1635625.058190584,SNAP-ON INC,332216.0,1.7917289
9786.0,1997,2015,1.7128706,2.1122165,62.73526115026732,36.89078100639331,5577.792068870268,615.9823391132726,18,1.1710660981211651,-2.906707184494084,-11.52120100847258,Information,7.483771019695623,1778.9365478126044,SOFTECH INC,511210.0,2.1122165
9795.0,1980,1985,1.2646,1.345089,131.4102564102564,120.43519394512772,2084.6153846153848,2618.7322611163668,5,1.2417325710224913,-1.7291232534153989,4.667784600199809,Manufacturing,8.343200148404001,4201.513718070009,SOLARON CORP,333414.0,1.345089
9799.0,1980,2018,1.3314443,0.99653316,187.69229487179487,12.979237358473567,30980.76923076923,3123.0537422015577,38,-0.7595668008941181,-6.788715482104745,-5.8596127304095695,Manufacturing,8.234405554805164,3768.3991243394503,SOLITRON DEVICES INC,334413.0,0.99653316
9809.0,1991,1995,1.2114013,1.224847,74.23904974016334,68.57142857142857,254.63994060876024,190.69767441860466,4,0.27633484116516005,-1.9657798856753894,-6.973920558551949,Manufacturing,5.631461813076575,279.06976744186045,SONAR RADIO CORP,334220.0,1.224847
9812.0,1998,2010,1.3180581,1.1783513,77.71604938271605,45.979546182798764,31323.45679012346,21283.012337093893,12,-0.9293484386100004,-4.279601700491941,-3.169178192734179,Accommodation and Food Services,10.401094387441669,32895.60652102155,SONESTA INTL HOTELS  -CL A,721110.0,1.1783513
9815.0,1998,2018,1.1154442,0.58832061,105.30864814814815,45.005406475369846,1125019.1358024692,1653234.2271420453,20,-3.148063044092597,-4.161494543951094,1.9433084318837501,Manufacturing,14.588513708874075,2166262.106906405,SONOCO PRODUCTS CO,322219.0,0.58832061
9819.0,1980,1983,1.0572447,1.0569955,102.69230512820513,97.34422988060818,296596.1538461539,228833.49890023496,3,-0.007857518130571783,-1.7669933084619616,-8.2826787376852,Transportation and Warehousing,12.60993617901901,299519.91216506815,SOO LINE CORP,482111.0,1.0569955
9835.0,1985,2018,0.86820304,1.1878294,94.6073793755913,80.52752685366119,4039.735099337748,172753.65458969353,33,0.9543961412793456,-0.4871019272260857,12.05377590040133,"Mining, Quarrying, and Oil and Gas Extraction",12.376325964303883,237121.02986514568,PIONEER ENERGY SERVICES CORP,213112.0,1.1878294
9837.0,1980,1999,1.3122661,1.271751,116.41026025641025,90.40679417122041,198403.84615384616,470370.37037037045,19,-0.16492069317127767,-1.3217204676769234,4.648027260061505,Manufacturing,13.55698832661994,772191.8639951427,SOUTHDOWN INC,327310.0,1.271751
9864.0,1980,1991,1.1597724,1.4400457,102.69230512820513,81.14328136599852,1408996.153846154,1570898.292501856,11,1.9872245579995118,-2.11833842039707,0.9937241833017918,Transportation and Warehousing,14.798008796064389,2671121.009651077,NORFOLK SOUTHERN RAILWAY CO,482111.0,1.4400457
9882.0,2002,2018,1.21579,1.1177325,122.22847495779403,127.42156110173073,2042846.3702870004,5909370.603810616,16,-0.5241962195003058,0.26039424685804224,6.864041557387823,Transportation and Warehousing,15.99324459054765,8826283.510995524,SOUTHWEST AIRLINES,481111.0,1.1177325
9916.0,1985,2016,1.2906842,1.3008715,95.83727530747397,29.833540211466353,3387.8902554399237,18596.940846150712,31,0.02536437463558361,-3.6945963330379805,5.646528643867699,Manufacturing,10.256125399877213,28456.315472048016,SPAN-AMERICA MEDICAL SYS INC,334510.0,1.3008715
9919.0,1983,2018,1.1100482,0.95362175,118.38610585523787,159.88973916513928,9160.367535028243,284028.7184320727,35,-0.43303572025864545,0.8623630563665996,10.309480355189482,Manufacturing,12.70065434930018,327962.4336657478,AEBI SCHMIDT HOLDING AG,333924.0,0.95362175
9921.0,1993,2012,0.9768737,0.7136935,70.3781512605042,60.041607780830574,111102.24089635853,442428.96393114526,19,-1.6385523774522737,-0.8325417449942196,7.543781111008863,Manufacturing,13.131229253141164,504452.64700976986,SPARTECH CORP,326130.0,0.7136935
9922.0,1998,2018,1.0037351,1.0688827,92.53085802469137,49.98814790657151,75020.987654321,116426.17371387707,20,0.3149236231347219,-3.031869467868231,2.2217690002986457,Manufacturing,11.922938393085952,150683.72655534768,SPARTON CORP,334419.0,1.0688827
9923.0,1981,1990,1.3973794,1.2182628,137.3853258274768,121.33333333333331,10983.945332016468,14308.235294117649,9,-1.512585039071812,-1.3710476312258857,2.9813627448362023,Manufacturing,9.967180127727008,21315.29411764706,SPEARHEAD INDS INC-MN,325620.0,1.2182628
9932.0,1983,1998,2.4501271,1.2374158,104.29008979999817,63.580246913580254,673.1358391596356,28091.975308641973,15,-4.451955560389232,-3.245328094379185,28.242498593587694,Manufacturing,10.685978778245126,43738.27160493827,SPECTRAN CORP,327212.0,1.2374158
9937.0,1998,2010,1.3170428,1.2154118,92.53085802469137,41.97932704428166,23454.93827160494,51929.759254314755,12,-0.6669821580655766,-6.374157179816208,6.8476975191274825,Manufacturing,11.230257850154581,75377.02883023299,SPECTRUM CONTROL INC,334419.0,1.2154118
9954.0,1982,2013,1.0748641,1.0719626,148.7287998150678,16.61782034625495,3421.610096999786,4992.252211033369,31,-0.008719171481252896,-6.825709084055342,1.2260875872117882,Manufacturing,8.747291983414684,6293.621778408919,SPIRE CORP,334413.0,1.0719626
9957.0,1985,2003,2.1817241,0.15520112,94.6073793755913,84.9397598609113,105.96026490066225,59.14567036442112,18,-13.656927033039224,-0.5970614690265275,-3.1873254878998836,"Mining, Quarrying, and Oil and Gas Extraction",2.5759259934106575,13.143482303204692,CANADIAN SPOONER RES INC,2111.0,0.15520112
9960.0,1985,2004,1.5069073,0.81076974,94.6073793755913,63.607085346215776,1835.3831598864713,1522.2758990874931,19,-3.20962831225281,-2.0678501206163546,-0.9796266631230455,Manufacturing,7.322658619382545,1514.224369296833,SPORTS ARENAS INC,339920.0,0.81076974
9965.0,1985,1990,1.3189683,1.3183496,95.26963103122044,93.80392156862744,810687.7956480605,810549.8039215686,5,-0.009383335752533029,-0.30960832046805775,-0.003404544228524653,Manufacturing,14.075349162030193,1296720.7843137255,SQUARE D CO,335313.0,1.3183496
9967.0,1981,1988,1.980373,3.4817815,119.6100958581455,156.29310344827587,754308.5121895131,537340.5172413794,7,8.394635202431221,3.8953227698023563,-4.729767349437974,Manufacturing,14.617127037593168,2229141.379310345,SQUIBB CORP,325412.0,3.4817815
9969.0,1989,2018,1.7248619,3.4146264,96.36963696369637,60.9582157349429,1794.5544554455446,12046.982911889178,29,2.382847057309534,-1.5669132586711765,6.786054286501275,Manufacturing,10.815949563175316,49808.929948642806,STAAR SURGICAL CO,339115.0,3.4146264
9981.0,1980,1986,1.0105433,1.1760985,111.92308076923076,99.72702456778889,418824.358974359,318090.991810737,6,2.560814574906334,-1.9045491334838016,-4.481702523151265,Manufacturing,13.0133829317924,448373.97634212923,STANADYNE INC,332913.0,1.1760985
9994.0,1980,1988,1.2631775,1.0467975,128.2051282051282,110.17241379310346,21589.74358974359,17006.896551724138,8,-2.321318902707936,-1.8769738795396673,-2.938455407880025,Manufacturing,9.976489617833725,21514.655172413793,STANDARD HAVENS  -CL A,333120.0,1.0467975
9999.0,1980,2011,1.8119706,2.055476,187.69229487179487,18.084245457463595,11085.897435897437,76111.61596296346,31,0.4075782500412739,-7.269821639777396,6.411773214830441,Manufacturing,12.135192712072284,186314.74725006442,STANDARD MICROSYSTEMS CORP,334413.0,2.055476
10000.0,1998,2018,1.2727311,1.1943133,69.93827160493828,45.68852425222814,263286.4197530864,303448.9531601812,20,-0.31746345619910743,-2.106329685540864,0.7123800116649814,Manufacturing,12.991851892648759,438823.2066681618,STANDARD MOTOR PRODS,336320.0,1.1943133
10001.0,1980,1986,1.5617094,1.453187,141.02564102564102,50.955414012738856,7645097.435897436,4975432.211101,6,-1.193189606757028,-15.605260818041023,-6.9089423015347595,Manufacturing,15.942376454359247,8388535.031847133,STANDARD OIL CO,324110.0,1.453187
10006.0,1991,1998,1.3254551,1.312925,74.23904974016334,71.17283950617283,454181.88567186345,521380.2469135802,7,-0.13559940325674757,-0.6007455575568144,1.990725386202019,Manufacturing,13.615738361337435,818917.2839506173,PITTWAY CORP/DE  -CL A,334290.0,1.312925
10008.0,1984,2018,1.3595833,1.3316133,97.94319294809011,22.341968839462055,228430.9500489716,216418.14105248917,34,-0.06111967045273614,-4.253705331744007,-0.15876090640694063,Manufacturing,12.762670744151865,348945.4007669162,STANDEX INTERNATIONAL CORP,33441.0,1.3316133
10010.0,1991,1998,1.0796542,1.1070354,74.23904974016334,64.5679012345679,53909.42835931701,77095.06172839506,7,0.3584240490190238,-1.974151681054015,5.243321896174624,Manufacturing,11.533726141616595,102101.85185185185,STANFORD TELECOMMUNICATIONS,334220.0,1.1070354
10016.0,1980,2018,1.2751622,1.314451,128.2051282051282,78.92019090811226,794306.4102564103,3530191.9372090995,38,0.07988900416511235,-1.2687106278400528,4.003424195730587,Manufacturing,15.54159370901105,5618603.531260815,STANLEY BLACK & DECKER INC,333991.0,1.314451
10022.0,1985,1997,2.0229032,2.5775137,95.83727530747397,65.24467159627801,2948.912015137181,4283.563631340253,12,2.039617838670127,-3.153436251588615,3.1601465999351097,Manufacturing,9.492817642792104,13264.116265001021,STAODYN INC,334510.0,2.5775137
10030.0,1998,2018,1.3187128,1.277584,91.11111728395062,43.598987523014536,102648.76543209878,56193.268324363125,20,-0.1583011461224415,-3.618151447694984,-2.9676547972649403,Manufacturing,11.372834808557064,86927.94260717687,STARRETT (L.S.) CO  -CL A,332216.0,1.277584
10032.0,1985,1991,1.8465984,2.0256126,94.6073793755913,83.29621380846326,4725.638599810785,1643.6525612472162,6,1.5540674500484464,-2.0998460477211878,-16.139344532043364,Manufacturing,8.301630336477224,4030.4380103934677,STARTEL CORP,334210.0,2.0256126
10044.0,1984,2006,1.0411288,0.89354849,103.9177277179236,76.91921726041144,38926.54260528893,401895.6347215253,22,-0.692410737655047,-1.3581642247529446,11.19490404539112,Manufacturing,12.993618447002978,439599.09683893627,STEEL TECHNOLOGIES INC,331221.0,0.89354849
10048.0,1980,1985,1.1362522,1.2187163,109.10256153846154,99.52696310312204,114923.07692307692,52257.33207190161,5,1.4111193856834126,-1.8204219996999615,-14.582275517871023,Manufacturing,11.23802792460749,75964.99526963102,STEIGER TRACTOR INC,333111.0,1.2187163
10053.0,1980,1998,1.0245715,0.94441229,116.28204743589743,65.24691358024691,2344314.1025641025,1730864.197530864,18,-0.4515714291615236,-3.159241251234335,-1.6712768399793076,Manufacturing,14.48618488267216,1955555.5555555555,STELCO INC,331110.0,0.94441229
10056.0,1983,2018,1.106248,0.56975645,102.14504387854863,115.60764190194617,166336.05380314498,631377.230937086,35,-1.8779158212375968,0.35436427213622057,3.8846786336072636,Manufacturing,13.593865266942464,801199.5065960848,STEPAN CO,325613.0,0.56975645
10062.0,1982,1989,1.9229953,1.6510086,122.13982792076636,160.97360561056104,1331.567768398988,1066.006600660066,7,-2.154979090713416,4.022717570104017,-3.1277209776935266,Manufacturing,7.656661838716948,2114.686468646865,HYAL PHARMACEUTICAL CP,325412.0,1.6510086
10066.0,1981,1986,1.9938557,2.7250781,119.6100958581455,142.58416742493174,881464.4798668972,572845.313921747,5,6.447887194517721,3.5763716026777637,-8.258357835821018,Manufacturing,14.409462587953186,1811131.9381255684,STERLING DRUG INC,325412.0,2.7250781
10091.0,1981,2000,1.1094166,1.9386367,117.7752334096984,108.38747784997045,543190.3856602197,428706.438275251,19,2.9812094180228232,-0.4362322680089292,-1.2379965878657306,Manufacturing,13.746686434368375,933490.8446544594,STOKELY VAN CAMP INC,312111.0,1.9386367
10093.0,1980,1997,1.1775665,0.95937073,127.82050897435897,107.59097287270846,348774.358974359,2553074.187771279,17,-1.1982206479686175,-1.0083537782119123,12.422710556239181,Manufacturing,14.928057161050905,3042095.548437613,STONE CONTAINER CORP,322130.0,0.95937073
10097.0,1992,2004,1.3842796,1.6317477,368.763557483731,53.676865271068166,663327.5488069414,596306.4949006977,12,1.3800339996157707,-14.836546884406921,-0.8836899751580196,Manufacturing,13.992629842733159,1193773.4836285561,STORAGE TECHNOLOGY CP,334112.0,1.6317477
10104.0,1980,1987,1.0916795,1.0610226,124.48717692307692,86.17594254937163,90897.4358974359,58262.118491921,7,-0.40609001556007884,-5.118792425616759,-6.15633759126869,Manufacturing,11.197168945885526,72923.69838420108,STRATOFLEX INC,326211.0,1.0610226
10107.0,1990,1997,2.2800486,1.7371366,734.9803764705882,195.23213897315804,114480.0,206903.40068402764,7,-3.8106203721221643,-17.25273414788394,8.82275473926175,Manufacturing,12.97569722872256,431791.1186820024,STRATUS COMPUTER INC,334111.0,1.7371366
10115.0,1982,2018,1.7911445,2.604388,108.58050617414182,47.29586019777706,27752.118056099192,1733109.9832881263,36,1.0452665660960037,-2.282082758157089,12.16977094938163,Manufacturing,15.513937632570524,5465344.048852726,STRYKER CORP,339112.0,2.604388
10132.0,1983,1995,0.9937759,1.0337826,113.1767086174319,92.89036544850498,43293.15539748406,162592.0265780731,12,0.3294419125545067,-1.632613173979125,11.658040045446839,Manufacturing,12.21018047590012,200823.2558139535,SUDBURY INC,331511.0,1.0337826
10134.0,1990,1997,2.1715648,1.803583,734.9803764705882,195.23213897315804,1436.0784313725492,15583.438869726402,7,-2.6175992071406196,-17.25273414788394,40.580941929981115,Manufacturing,10.42719106686441,33765.372256296876,SULCUS HOSPITALITY TECH CP,334111.0,1.803583
10150.0,1985,2006,1.1950111,1.0332282,94.6073793755913,77.67185148018064,586644.2762535478,866337.681886603,21,-0.6903082473695865,-0.9348531039304442,1.8737970829280748,Manufacturing,13.906943321982872,1095743.1008529854,SEQUA CORP  -CL A,336412.0,1.0332282
10152.0,1983,1997,1.2835709,1.0943105,115.52604462663851,94.29109750885179,1768.130709537677,30794.85764083172,14,-1.1329720843128888,-1.4403070362961734,22.642296403410068,Manufacturing,10.6419535655643,41854.45682901235,SUN COAST INDS INC,325211.0,1.0943105
10153.0,1983,1991,1.4741286,1.4476856,102.14504387854863,91.9079435783222,89186.92361211596,93379.36154417224,8,-0.22600537534184229,-1.311404407366512,0.5758506794542706,Manufacturing,12.005473711907829,163648.10690423165,SUN ELECTRIC CORP,334515.0,1.4476856
10156.0,1980,2010,1.0740858,0.66239345,141.02564102564102,260.474129125555,13053846.153846154,15241299.968674136,30,-1.5983074644846273,2.06626371428853,0.5177558524045223,Manufacturing,16.591453557677927,16053758.54972419,SUNOCO INC,324110.0,0.66239345
10160.0,1980,1989,1.138759,1.0427924,131.4102564102564,123.1023102310231,1437353.846153846,606397.6897689769,9,-0.9734197207226902,-0.7230219481724198,-9.14373668984323,Manufacturing,13.547944918481425,765240.0990099009,SUNBEAM CORP,333414.0,1.0427924
10163.0,1985,1998,1.371249,1.3375739,97.16177861873227,94.44444444444444,742775.7805108798,773456.7901234569,13,-0.1910829939119285,-0.21795933752494223,0.3118358331377191,Manufacturing,14.028728469478514,1237654.3209876544,SUNDSTRAND CORP,336413.0,1.3375739
10185.0,1984,2000,1.2903811,1.235471,103.62389813907933,85.76491435321913,33197.84524975514,255469.58062610746,16,-0.2714142986171897,-1.1752764138579952,13.602877296223825,Manufacturing,12.849709378952483,380678.08623744827,SUNRISE MEDICAL INC,339113.0,1.235471
10193.0,1980,1988,1.3923445,1.279219,109.74358717948718,102.50000000000001,38573.07692307692,32710.34482758621,8,-1.0536508159470936,-0.8499153794663039,-2.039700356832619,Manufacturing,10.831076289876112,50568.10344827586,SUPERIOR ELECTRIC CO,335312.0,1.279219
10195.0,1998,2018,1.0927746,0.99764913,70.61728395061728,44.081188306679216,254709.25925925927,499577.6925720064,20,-0.4543327925513707,-2.328667169923937,3.4255681387503456,Manufacturing,13.310476680067833,603485.1302739757,SUPERIOR INDUSTRIES INTL,336390.0,0.99764913
10198.0,2003,2018,1.4180281,1.442894,54.76450959668622,46.009991441337924,45238.77079743862,87096.31104747311,15,0.11595767540699686,-1.1545089420788912,4.463826749180133,Manufacturing,11.843488858606385,139175.2011852174,SUPERIOR GROUP OF COS INC,315.0,1.442894
10200.0,1982,2012,1.2610383,1.7248958,148.7287998150678,16.76600495079924,5544.49140795569,13106.450961631304,30,1.0495738318672565,-7.0175146074887955,2.9091789092973164,Manufacturing,10.195146922868568,26772.939142037023,SUPERTEX INC,334413.0,1.7248958
10204.0,1980,1992,1.2007186,1.1776034,140.0,123.64425162689803,29285.897435897437,8511.930585683296,12,-0.161859321958846,-1.0299420516902247,-9.78457597910366,Manufacturing,9.393444943416377,12009.399855386839,SUPREME EQUIP & SYSTEMS CORP,337214.0,1.1776034
10211.0,1982,2002,1.377661,1.5478606,108.58050617414182,64.65953854811481,13298.7285318066,24396.173325830052,20,0.5841323674200094,-2.558482915677829,3.0802776031854773,Manufacturing,10.74449911457319,46374.226223973,MERIDIAN MEDICAL TECH INC,339112.0,1.5478606
10213.0,1985,2014,1.1254025,1.461472,95.36423841059603,68.97929639332632,3700.0946073793757,6491.619057989317,29,0.9051178396061177,-1.1106730122495745,1.9573707607484447,Manufacturing,9.31955260324616,11153.990477797019,SUTRON CORP,334519.0,1.461472
10221.0,1998,2018,0.54256886,4.210124,48.33333518518519,71.80773336739813,64143.20987654321,21250.990370088697,20,10.78781602268486,1.9990725148038235,-5.373794722072822,"Mining, Quarrying, and Oil and Gas Extraction",11.546227340751965,103386.25902162505,SILVERBOW RESOURCES INC,211130.0,4.210124
10226.0,1985,1990,1.9146048,1.3804789,94.6073793755913,87.92156862745098,7385.998107852412,9040.78431372549,5,-6.332241848261422,-1.4551159068677877,4.126047466613358,Manufacturing,9.62543219681217,15145.098039215685,SWITCHCO INC,334210.0,1.3804789
10230.0,1983,1993,1.5526712,1.0110832,102.14504387854863,89.9859943977591,11209.397115231928,12633.053221288515,10,-4.198846187192973,-1.2593999553851765,1.2028183317813523,Manufacturing,9.635223565941448,15294.117647058823,STS LIQUIDATING CORP,334515.0,1.0110832
10231.0,1985,1990,1.6079264,1.152161,102.64900662251655,106.50980392156863,2143.803216650899,589.0196078431372,5,-6.448791752260663,0.7411645364440611,-22.769478610964832,Manufacturing,6.7135992645411795,823.5294117647059,SYMBION INC-OLD,339113.0,1.152161
10235.0,1995,2010,1.2198507,1.3270333,66.44518272425249,57.01463726667046,144558.80398671096,124761.36040786801,15,0.5630282465304504,-1.0152726801871625,-0.9770857065924621,Real Estate and Rental and Leasing,12.229154856313869,204670.13330987762,TRINITY PLACE HOLDINGS INC,531120.0,1.3270333
10236.0,1980,2018,1.0041354,1.040657,108.07692692307694,144.82096467561811,53037.17948717949,89559.95521801322,38,0.0940583432736064,0.7731179613739592,1.3882722416880933,Manufacturing,11.63382770702681,112851.45857097628,ASCENT INDUSTRIES CO,331210.0,1.040657
10237.0,1982,2004,1.9364539,1.5819669,117.90253987494619,132.74288781535157,208.6864362566433,4273.2152442297365,22,-0.9148327420987701,0.5403443176279277,14.710388890339953,Manufacturing,9.241466560414953,10316.156736446592,SYNBIOTICS CORP,325413.0,1.5819669
10241.0,1982,1991,3.4698746,1.8532169,110.38135359361539,82.62806236080179,174.78813189008196,762.4350408314774,9,-6.731558651517955,-3.1664705772259216,17.781414980705623,Manufacturing,7.444522124387555,1710.467706013363,SYNERGISTICS INC,335911.0,1.8532169
10243.0,1981,1993,2.7194295,5.2794261,119.6100958581455,169.25770308123248,256245.42165981958,230952.38095238092,12,5.683959483300893,2.9354696542781555,-0.8622950367053073,Manufacturing,14.212065876768001,1486694.6778711483,SYNTEX CORP,325412.0,5.2794261
10244.0,1998,2009,1.4160976,0.97602946,87.8395061728395,136.22230138770271,8014.197530864198,4483.9642717273855,11,-3.326745360022154,4.069503910650041,-5.142228338512611,Manufacturing,8.880841260996128,7192.839246365596,SYNTHETECH INC,325199.0,0.97602946
10247.0,2009,2018,1.0653427,1.1111107,42.27751128894509,39.66101325091771,13891272.713546263,18851009.963513877,9,0.46846738476280514,-0.7073378998873281,3.450479859456168,Wholesale Trade,16.976699417168774,23598634.71277449,SYSCO CORP,4244.0,1.1111107
10252.0,1997,2003,1.288765,1.2584313,62.73526115026732,51.75246156886848,107393.98415269662,86261.76964612433,6,-0.396187268478676,-3.1566322865994145,-3.5860813181156193,Information,11.902711469374642,147666.47603140876,SYSTEMS & COMPUTER TECH CORP,511210.0,1.2584313
10263.0,1985,1995,0.85516179,1.1365291,94.6073793755913,78.3388704318937,1369.914853358562,441.86046511627904,10,2.8852760662751553,-1.869224888289578,-10.698417076908061,Manufacturing,6.396929655216146,600.0,SYSTEMS TECHNOLOGY ASSOC INC,334210.0,1.1365291
10271.0,1983,1999,3.9453416,1.4741536,102.55362405406285,76.25986642380084,550.5617865053772,40048.57316332726,16,-5.9673592209007476,-1.8344590249594894,30.725800964077997,Manufacturing,11.101669487304955,66281.72434729812,TCBY ENTERPRISES INC,311520.0,1.4741536
10275.0,1984,2018,1.4844676,1.2987506,97.94319294809011,22.341968839462055,935023.5063663076,3186497.702976292,34,-0.39232680319825075,-4.253705331744007,3.67200609070244,Manufacturing,15.427147578448004,5011007.639306098,TDK CORPORATION,3344.0,1.2987506
