year,naics_code,PPI
2008,53113,114.3
2009,53113,112.6
2010,53113,110.6
2011,53113,113.5
2012,53113,116.4
2013,53113,120.1
2014,53113,127.9
2015,53113,138.5
2016,53113,144.6
2017,53113,144.7
2018,53113,148.7
2019,53113,149.6
2020,53113,149.3
2021,53113,169.667
2022,53113,194.37
2023,53113,200.623
2024,53113,184.259
1998,531130,124.2
1999,531130,128.2
2000,531130,135.2
2001,531130,145.8
2002,531130,148.3
2003,531130,151.0
2004,531130,155.2
2005,531130,162.2
2006,531130,164.2
2007,531130,166.4
2008,531130,172.6
2009,531130,169.9
2010,531130,166.8
2011,531130,171.5
2012,531130,176.0
2013,531130,181.7
2014,531130,194.0
2015,531130,210.3
2016,531130,219.5
2017,531130,219.7
2018,531130,225.8
2019,531130,227.3
2020,531130,226.8
2021,531130,257.817
2022,531130,295.355
2023,531130,304.982
2024,531130,280.106
2003,5312,100.0
2004,5312,105.9
2005,5312,110.3
2006,5312,110.7
2007,5312,109.9
2008,5312,102.8
2009,5312,101.9
2010,5312,99.1
2011,5312,97.6
2012,5312,102.5
2013,5312,109.8
2014,5312,115.9
2015,5312,121.2
2016,5312,125.7
2017,5312,133.1
2018,5312,142.2
2019,5312,147.7
2020,5312,156.4
2021,5312,173.544
2022,5312,185.147
2023,5312,191.37
2024,5312,196.42
2003,53121,100.0
2004,53121,105.9
2005,53121,110.3
2006,53121,110.7
2007,53121,109.9
2008,53121,102.8
2009,53121,101.9
2010,53121,99.1
2011,53121,97.6
2012,53121,102.5
2013,53121,109.8
2014,53121,115.9
2015,53121,121.2
2016,53121,125.7
2017,53121,133.1
2018,53121,142.2
2019,53121,147.7
2020,53121,156.4
2021,53121,173.544
2022,53121,185.147
2023,53121,191.37
2024,53121,196.42
1998,531210,104.2
1999,531210,107.7
2000,531210,113.8
2001,531210,118.5
2002,531210,124.1
2003,531210,100.0
2004,531210,105.1
2005,531210,109.8
2006,531210,110.3
2007,531210,109.4
2008,531210,102.9
2009,531210,101.9
2010,531210,99.1
2011,531210,97.6
2012,531210,102.4
2013,531210,109.7
2014,531210,115.8
2015,531210,121.1
2016,531210,125.7
2017,531210,133.1
2018,531210,142.1
2019,531210,147.6
2020,531210,156.4
2021,531210,173.453
2022,531210,185.05
2023,531210,191.27
2024,531210,196.317
2003,53131,100.0
2004,53131,102.3
2005,53131,102.5
2006,53131,102.9
2007,53131,105.6
2008,53131,109.8
2009,53131,109.3
2010,53131,106.9
2011,53131,106.9
2012,53131,108.3
2013,53131,109.6
2014,53131,109.9
2015,53131,114.0
2016,53131,118.8
2017,53131,116.8
2018,53131,118.4
2019,53131,119.5
2020,53131,118.7
2021,53131,123.162
2022,53131,126.45
2023,53131,131.098
2024,53131,133.239
1998,531311,103.6
1999,531311,103.0
2000,531311,104.0
2001,531311,105.1
2002,531311,104.2
2003,531311,100.0
2004,531311,103.6
2005,531311,106.0
2006,531311,105.8
2007,531311,106.9
2008,531311,111.4
2009,531311,113.1
2010,531311,111.1
2011,531311,112.6
2012,531311,115.5
2013,531311,117.3
2014,531311,119.2
2015,531311,123.5
2016,531311,126.7
2017,531311,129.1
2018,531311,131.6
2019,531311,131.6
2020,531311,131.9
2021,531311,139.338
2022,531311,140.048
2023,531311,142.351
2024,531311,147.717
1998,531312,100.2
1999,531312,96.9
2000,531312,110.3
2001,531312,107.9
2002,531312,111.3
2003,531312,100.0
2004,531312,101.1
2005,531312,98.4
2006,531312,99.9
2007,531312,105.4
2008,531312,108.0
2009,531312,104.5
2010,531312,100.9
2011,531312,99.3
2012,531312,99.3
2013,531312,100.3
2014,531312,97.7
2015,531312,101.6
2016,531312,109.5
2017,531312,99.9
2018,531312,99.9
2019,531312,103.2
2020,531312,100.4
2021,531312,99.82
2022,531312,107.718
2023,531312,115.381
2024,531312,113.306
1998,531320,103.7
1999,531320,112.1
2000,531320,111.2
2001,531320,106.6
2002,531320,107.0
2003,531320,100.0
2004,531320,101.5
2005,531320,103.1
2006,531320,105.5
2007,531320,101.1
2008,531320,96.4
2009,531320,95.1
2010,531320,97.4
2011,531320,99.1
2012,531320,100.6
2013,531320,99.7
2014,531320,98.3
2015,531320,99.7
2016,531320,100.6
2017,531320,104.9
2018,531320,105.8
2019,531320,105.8
2020,531320,105.8
2021,531320,112.222
2022,531320,118.681
2023,531320,112.497
2024,531320,115.6
2001,5321,99.2
2002,5321,104.4
2003,5321,109.1
2004,5321,108.1
2005,5321,112.7
2006,5321,121.4
2007,5321,119.1
2008,5321,123.7
2009,5321,129.8
2010,5321,129.4
2011,5321,122.9
2012,5321,136.6
2013,5321,127.9
2014,5321,125.4
2015,5321,124.5
2016,5321,120.7
2017,5321,125.7
2018,5321,126.5
2019,5321,127.9
2020,5321,122.7
2021,5321,152.011
2022,5321,153.59
2023,5321,148.353
2024,5321,151.908
2003,53211,100.0
2004,53211,99.7
2005,53211,105.3
2006,53211,112.4
2007,53211,111.4
2008,53211,114.6
2009,53211,123.5
2010,53211,121.7
2011,53211,105.3
2012,53211,123.2
2013,53211,116.0
2014,53211,111.4
2015,53211,108.9
2016,53211,106.4
2017,53211,111.6
2018,53211,110.9
2019,53211,111.0
2020,53211,102.4
2021,53211,138.932
2022,53211,138.74
2023,53211,132.291
2024,53211,134.618
1991,532111,100.0
1992,532111,118.3
1993,532111,110.5
1994,532111,113.2
1995,532111,121.6
1996,532111,115.5
1997,532111,131.3
1998,532111,126.7
1999,532111,131.7
2000,532111,135.3
2001,532111,133.5
2002,532111,143.6
2003,532111,148.2
2004,532111,147.7
2005,532111,152.6
2006,532111,163.3
2007,532111,161.1
2008,532111,164.9
2009,532111,182.3
2010,532111,177.1
2011,532111,150.7
2012,532111,178.7
2013,532111,168.0
2014,532111,160.1
2015,532111,158.4
2016,532111,155.0
2017,532111,163.0
2018,532111,162.0
2019,532111,162.1
2020,532111,149.5
2021,532111,202.877
2022,532111,202.596
2023,532111,193.179
2024,532111,196.578
2003,53212,100.0
2004,53212,98.1
2005,53212,99.7
2006,53212,109.2
2007,53212,105.3
2008,53212,111.1
2009,53212,111.0
2010,53212,113.2
2011,53212,124.7
2012,53212,127.5
2013,53212,118.0
2014,53212,119.9
2015,53212,122.1
2016,53212,117.0
2017,53212,120.5
2018,53212,124.0
2019,53212,128.0
2020,53212,131.9
2021,53212,136.809
2022,53212,141.793
2023,53212,140.387
2024,53212,145.435
1991,532120,100.3
1992,532120,101.4
1993,532120,99.7
1994,532120,101.9
1995,532120,105.6
1996,532120,104.8
1997,532120,105.3
1998,532120,101.7
1999,532120,105.4
2000,532120,114.3
2001,532120,115.0
2002,532120,115.7
2003,532120,116.4
2004,532120,116.7
2005,532120,117.7
2006,532120,134.5
2007,532120,143.2
2008,532120,148.8
2009,532120,152.4
2010,532120,155.1
2011,532120,163.3
2012,532120,163.8
2013,532120,144.7
2014,532120,145.5
2015,532120,149.8
2016,532120,151.1
2017,532120,148.4
2018,532120,161.7
2019,532120,177.3
2020,532120,171.0
2021,532120,175.918
2022,532120,175.818
2023,532120,176.345
2024,532120,176.85
2003,532412,100.0
2004,532412,104.1
2005,532412,118.7
2006,532412,119.1
2007,532412,120.6
2008,532412,121.2
2009,532412,126.6
2010,532412,136.5
2011,532412,133.6
2012,532412,130.6
2013,532412,144.3
2014,532412,144.1
2015,532412,151.4
2016,532412,158.3
2017,532412,158.6
2018,532412,160.8
2019,532412,159.0
2020,532412,157.8
2021,532412,172.175
2022,532412,197.5
2023,532412,211.915
2024,532412,217.319
1996,5411,100.0
1997,5411,104.1
1998,5411,106.7
1999,5411,109.8
2000,5411,114.1
2001,5411,118.9
2002,5411,123.0
2003,5411,126.5
2004,5411,132.0
2005,5411,140.0
2006,5411,146.9
2007,5411,155.1
2008,5411,163.2
2009,5411,166.8
2010,5411,173.4
2011,5411,178.7
2012,5411,183.2
2013,5411,189.0
2014,5411,194.4
2015,5411,199.4
2016,5411,203.8
2017,5411,210.9
2018,5411,215.6
2019,5411,225.7
2020,5411,235.3
2021,5411,245.283
2022,5411,257.309
2023,5411,273.508
2024,5411,296.175
1996,54111,100.0
1997,54111,104.1
1998,54111,106.7
1999,54111,109.8
2000,54111,114.1
2001,54111,118.9
2002,54111,123.0
2003,54111,126.5
2004,54111,132.0
2005,54111,140.0
2006,54111,146.9
2007,54111,155.1
2008,54111,163.2
2009,54111,166.8
2010,54111,173.4
2011,54111,178.7
2012,54111,183.2
2013,54111,189.0
2014,54111,194.4
2015,54111,199.4
2016,54111,203.8
2017,54111,210.9
2018,54111,215.6
2019,54111,225.7
2020,54111,235.3
2021,54111,245.283
2022,54111,257.309
2023,54111,273.508
2024,54111,296.175
1996,541110,100.0
1997,541110,104.1
1998,541110,106.6
1999,541110,109.8
2000,541110,114.1
2001,541110,118.5
2002,541110,122.6
2003,541110,126.1
2004,541110,131.6
2005,541110,139.5
2006,541110,146.5
2007,541110,154.6
2008,541110,162.7
2009,541110,166.3
2010,541110,172.8
2011,541110,178.1
2012,541110,182.6
2013,541110,188.4
2014,541110,193.8
2015,541110,198.8
2016,541110,203.2
2017,541110,210.2
2018,541110,214.9
2019,541110,225.0
2020,541110,234.6
2021,541110,244.532
2022,541110,256.521
2023,541110,272.671
2024,541110,295.268
1998,541211,109.3
1999,541211,111.5
2000,541211,116.9
2001,541211,117.1
2002,541211,120.6
2003,541211,100.0
2004,541211,100.0
2005,541211,103.6
2006,541211,110.4
2007,541211,111.8
2008,541211,113.7
2009,541211,107.0
2010,541211,99.2
2011,541211,104.1
2012,541211,110.1
2013,541211,101.9
2014,541211,93.8
2015,541211,94.7
2016,541211,121.5
2017,541211,121.7
2018,541211,126.4
2019,541211,127.9
2020,541211,126.4
2021,541211,128.611
2022,541211,137.605
2023,541211,146.591
2024,541211,148.759
2003,541219,100.0
2004,541219,100.6
2005,541219,100.7
2006,541219,106.0
2007,541219,106.0
2008,541219,105.9
2009,541219,106.4
2010,541219,107.6
2011,541219,105.2
2012,541219,106.5
2013,541219,108.8
2014,541219,111.4
2015,541219,112.5
2016,541219,113.4
2017,541219,120.8
2018,541219,129.2
2019,541219,136.3
2020,541219,138.6
2021,541219,149.829
2022,541219,144.754
2023,541219,155.238
2024,541219,168.434
1996,5413,100.0
1997,5413,103.0
1998,5413,106.5
1999,5413,110.1
2000,5413,113.5
2001,5413,119.2
2002,5413,122.1
2003,5413,125.3
2004,5413,127.7
2005,5413,130.6
2006,5413,136.4
2007,5413,140.8
2008,5413,141.9
2009,5413,143.0
2010,5413,144.0
2011,5413,146.4
2012,5413,148.7
2013,5413,150.6
2014,5413,153.6
2015,5413,157.3
2016,5413,160.6
2017,5413,164.9
2018,5413,167.6
2019,5413,170.2
2020,5413,172.4
2021,5413,175.848
2022,5413,185.024
2023,5413,190.59
2024,5413,193.8
2003,54131,100.0
2004,54131,100.2
2005,54131,103.1
2006,54131,106.7
2007,54131,109.8
2008,54131,110.4
2009,54131,110.5
2010,54131,109.7
2011,54131,109.9
2012,54131,109.9
2013,54131,111.7
2014,54131,114.0
2015,54131,116.1
2016,54131,118.1
2017,54131,121.1
2018,54131,120.2
2019,54131,118.4
2020,54131,119.0
2021,54131,122.479
2022,54131,124.583
2023,54131,126.7
2024,54131,128.689
1996,541310,100.0
1997,541310,103.0
1998,541310,108.0
1999,541310,113.3
2000,541310,116.3
2001,541310,117.6
2002,541310,119.7
2003,541310,121.1
2004,541310,156.4
2005,541310,157.0
2006,541310,159.7
2007,541310,160.8
2008,541310,161.7
2009,541310,170.0
2010,541310,135.8
2011,541310,166.9
2012,541310,166.9
2013,541310,168.1
2014,541310,168.9
2015,541310,171.7
2016,541310,183.5
2017,541310,186.3
2018,541310,192.5
2019,541310,145.8
2020,541310,146.6
2021,541310,150.715
2022,541310,153.608
2023,541310,156.524
2024,541310,159.263
2003,54133,100.0
2004,54133,102.2
2005,54133,104.4
2006,54133,109.3
2007,54133,112.9
2008,54133,113.8
2009,54133,114.9
2010,54133,116.0
2011,54133,118.4
2012,54133,120.6
2013,54133,122.0
2014,54133,124.5
2015,54133,127.5
2016,54133,130.3
2017,54133,133.9
2018,54133,136.5
2019,54133,139.3
2020,54133,141.2
2021,54133,143.812
2022,54133,151.991
2023,54133,156.885
2024,54133,159.558
1996,541330,100.0
1997,541330,103.1
1998,541330,107.4
1999,541330,113.3
2000,541330,115.2
2001,541330,118.2
2002,541330,125.3
2003,541330,127.6
2004,541330,131.5
2005,541330,139.3
2006,541330,147.4
2007,541330,149.5
2008,541330,142.2
2009,541330,141.4
2010,541330,142.0
2011,541330,145.2
2012,541330,148.4
2013,541330,151.2
2014,541330,156.4
2015,541330,159.9
2016,541330,166.0
2017,541330,168.8
2018,541330,171.4
2019,541330,175.9
2020,541330,178.5
2021,541330,174.492
2022,541330,178.303
2023,541330,180.215
2024,541330,180.468
2006,5416,100.9
2007,5416,104.7
2008,5416,106.5
2009,5416,107.7
2010,5416,109.2
2011,5416,109.7
2012,5416,110.9
2013,5416,109.8
2014,5416,111.7
2015,5416,111.4
2016,5416,112.0
2017,5416,110.6
2018,5416,111.3
2019,5416,109.5
2020,5416,106.6
2021,5416,127.111
2022,5416,127.977
2023,5416,131.734
2024,5416,133.169
2006,54161,100.9
2007,54161,104.7
2008,54161,106.5
2009,54161,107.7
2010,54161,109.2
2011,54161,109.7
2012,54161,110.9
2013,54161,109.8
2014,54161,111.7
2015,54161,111.4
2016,54161,112.0
2017,54161,110.6
2018,54161,111.3
2019,54161,109.5
2020,54161,106.6
2021,54161,127.111
2022,54161,127.977
2023,54161,131.735
2024,54161,133.17
2006,541610,101.0
2007,541610,105.0
2008,541610,106.4
2009,541610,107.7
2010,541610,109.4
2011,541610,109.9
2012,541610,111.1
2013,541610,109.8
2014,541610,111.9
2015,541610,111.5
2016,541610,112.1
2017,541610,110.5
2018,541610,111.4
2019,541610,109.6
2020,541610,106.7
2021,541610,127.246
2022,541610,128.112
2023,541610,134.172
2024,541610,136.51
2003,54181,100.0
2004,54181,100.5
2005,54181,102.0
2006,54181,104.7
2007,54181,105.1
2008,54181,106.3
2009,54181,104.7
2010,54181,105.4
2011,54181,106.3
2012,54181,107.9
2013,54181,109.4
2014,54181,112.6
2015,54181,113.2
2016,54181,114.5
2017,54181,115.1
2018,54181,115.4
2019,54181,116.7
2020,54181,114.1
2021,54181,117.987
2022,54181,123.137
2023,54181,123.829
2024,54181,125.863
1995,541810,100.2
1996,541810,101.9
1997,541810,104.4
1998,541810,112.7
1999,541810,113.9
2000,541810,113.9
2001,541810,95.7
2002,541810,95.7
2003,541810,96.7
2004,541810,98.5
2005,541810,114.1
2006,541810,123.2
2007,541810,123.2
2008,541810,123.2
2009,541810,122.3
2010,541810,122.3
2011,541810,124.0
2012,541810,124.7
2013,541810,125.2
2014,541810,125.6
2015,541810,125.6
2016,541810,125.6
2017,541810,125.6
2018,541810,125.6
2019,541810,127.0
2020,541810,127.0
2021,541810,126.984
2022,541810,129.192
2023,541810,153.08
2024,541810,154.835
1996,5613,100.0
1997,5613,101.7
1998,5613,104.1
1999,5613,106.0
2000,5613,107.4
2001,5613,107.6
2002,5613,110.0
2003,5613,112.1
2004,5613,114.4
2005,5613,118.4
2006,5613,120.7
2007,5613,122.2
2008,5613,124.2
2009,5613,122.8
2010,5613,125.3
2011,5613,125.9
2012,5613,126.7
2013,5613,129.3
2014,5613,131.9
2015,5613,135.2
2016,5613,137.9
2017,5613,138.8
2018,5613,139.5
2019,5613,143.9
2020,5613,146.9
2021,5613,154.532
2022,5613,159.162
2023,5613,160.948
2024,5613,163.234
2003,56133,100.0
2004,56133,102.0
2005,56133,104.6
2006,56133,107.3
2007,56133,107.7
2008,56133,109.0
2009,56133,110.8
2010,56133,112.3
2011,56133,113.4
2012,56133,113.5
2013,56133,116.3
2014,56133,116.1
2015,56133,119.3
2016,56133,124.0
2017,56133,124.7
2018,56133,122.3
2019,56133,124.3
2020,56133,124.8
2021,56133,128.44
2022,56133,130.611
2023,56133,131.015
2024,56133,134.749
1998,561330,109.9
1999,561330,112.2
2000,561330,117.7
2001,561330,123.0
2002,561330,126.9
2003,561330,129.2
2004,561330,131.8
2005,561330,135.2
2006,561330,138.7
2007,561330,139.2
2008,561330,140.9
2009,561330,143.2
2010,561330,145.1
2011,561330,146.5
2012,561330,146.7
2013,561330,150.3
2014,561330,150.0
2015,561330,154.2
2016,561330,160.3
2017,561330,161.3
2018,561330,158.1
2019,561330,160.7
2020,561330,161.4
2021,561330,166.107
2022,561330,168.932
2023,561330,169.457
2024,561330,174.302
2010,56138,100.0
2011,56138,100.1
2012,56138,101.2
2013,56138,102.9
2014,56138,106.5
2015,56138,108.9
2016,56138,109.8
2017,56138,110.6
2018,56138,113.1
2019,56138,118.0
2020,56138,121.8
2021,56138,130.027
2022,56138,135.042
2023,56138,137.398
2024,56138,137.867
1998,561380,103.1
1999,561380,106.9
2000,561380,109.8
2001,561380,109.8
2002,561380,112.4
2003,561380,100.0
2004,561380,102.5
2005,561380,104.6
2006,561380,104.1
2007,561380,100.0
2008,561380,101.5
2009,561380,100.6
2010,561380,100.0
2011,561380,99.3
2012,561380,99.9
2013,561380,102.0
2014,561380,104.4
2015,561380,110.8
2016,561380,109.3
2017,561380,109.3
2018,561380,108.3
2019,561380,108.3
2020,561380,122.2
2021,561380,130.605
2022,561380,135.865
2023,561380,138.235
2024,561380,138.712
2003,56151,100.0
2004,56151,96.1
2005,56151,98.0
2006,56151,99.1
2007,56151,100.2
2008,56151,101.4
2009,56151,98.1
2010,56151,100.4
2011,56151,101.7
2012,56151,100.5
2013,56151,103.5
2014,56151,101.2
2015,56151,103.5
2016,56151,102.8
2017,56151,102.2
2018,56151,102.9
2019,56151,102.3
2020,56151,97.5
2021,56151,97.213
2022,56151,105.115
2023,56151,106.818
2024,56151,106.302
1989,561510,100.0
1990,561510,113.3
1991,561510,116.4
1992,561510,114.0
1993,561510,117.0
1994,561510,113.8
1995,561510,106.0
1996,561510,108.8
1997,561510,110.4
1998,561510,108.5
1999,561510,108.8
2000,561510,124.7
2001,561510,115.0
2002,561510,100.3
2003,561510,100.3
2004,561510,100.3
2005,561510,115.0
2006,561510,115.5
2007,561510,115.5
2008,561510,114.6
2009,561510,109.9
2010,561510,112.7
2011,561510,114.2
2012,561510,115.9
2013,561510,117.9
2014,561510,117.3
2015,561510,120.4
2016,561510,120.4
2017,561510,120.3
2018,561510,120.4
2019,561510,122.1
2020,561510,107.8
2021,561510,107.544
2022,561510,117.036
2023,561510,118.77
2024,561510,117.951
2004,561612,100.0
2005,561612,101.9
2006,561612,103.0
2007,561612,105.3
2008,561612,107.2
2009,561612,108.2
2010,561612,108.4
2011,561612,109.1
2012,561612,109.8
2013,561612,110.3
2014,561612,112.5
2015,561612,113.8
2016,561612,117.9
2017,561612,119.8
2018,561612,122.3
2019,561612,127.9
2020,561612,132.7
2021,561612,140.335
2022,561612,151.37
2023,561612,166.093
2024,561612,173.953
2003,56172,100.0
2004,56172,101.4
2005,56172,102.1
2006,56172,104.8
2007,56172,108.7
2008,56172,109.1
2009,56172,110.5
2010,56172,111.3
2011,56172,113.5
2012,56172,113.9
2013,56172,115.5
2014,56172,117.7
2015,56172,119.9
2016,56172,121.1
2017,56172,121.5
2018,56172,121.8
2019,56172,123.0
2020,56172,123.2
2021,56172,129.335
2022,56172,135.681
2023,56172,135.141
