year,quarter,PPI,naics_code,date
2011,1,275.0,2111,2011Q1
2011,2,281.9,2111,2011Q2
2011,3,270.8,2111,2011Q3
2011,4,267.7,2111,2011Q4
2012,1,259.7,2111,2012Q1
2012,2,208.4,2111,2012Q2
2012,3,242.8,2111,2012Q3
2012,4,242.6,2111,2012Q4
2013,1,248.9,2111,2013Q1
2013,2,259.9,2111,2013Q2
2013,3,271.7,2111,2013Q3
2013,4,259.1,2111,2013Q4
2014,1,285.4,2111,2014Q1
2014,2,280.1,2111,2014Q2
2014,3,247.9,2111,2014Q3
2014,4,188.6,2111,2014Q4
2015,1,138.8,2111,2015Q1
2015,2,154.9,2111,2015Q2
2015,3,125.2,2111,2015Q3
2015,4,100.7,2111,2015Q4
2016,1,91.3,2111,2016Q1
2016,2,122.7,2111,2016Q2
2016,3,129.6,2111,2016Q3
2016,4,155.6,2111,2016Q4
2017,1,135.4,2111,2017Q1
2017,2,138.0,2111,2017Q2
2017,3,145.4,2111,2017Q3
2017,4,163.4,2111,2017Q4
2018,1,156.0,2111,2018Q1
2018,2,172.2,2111,2018Q2
2018,3,182.7,2111,2018Q3
2018,4,175.2,2111,2018Q4
2019,1,148.0,2111,2019Q1
2019,2,128.8,2111,2019Q2
2019,3,131.2,2111,2019Q3
2019,4,139.0,2111,2019Q4
2020,1,81.1,2111,2020Q1
2020,2,87.5,2111,2020Q2
2020,3,103.7,2111,2020Q3
2020,4,129.3,2111,2020Q4
2021,1,164.0,2111,2021Q1
2021,2,180.5,2111,2021Q2
2021,3,219.383,2111,2021Q3
2021,4,229.298,2111,2021Q4
2022,1,275.256,2111,2022Q1
2022,2,374.936,2111,2022Q2
2022,3,322.595,2111,2022Q3
2022,4,255.693,2111,2022Q4
2023,1,187.059,2111,2023Q1
2023,2,168.741,2111,2023Q2
2023,3,217.752,2111,2023Q3
2023,4,183.41,2111,2023Q4
2024,1,182.54,2111,2024Q1
2024,2,192.53,2111,2024Q2
2024,3,165.386,2111,2024Q3
2024,4,189.132,2111,2024Q4
2025,1,193.121,2111,2025Q1
2025,2,174.522,2111,2025Q2
2002,2,100.0,211111,2002Q2
2002,3,112.9,211111,2002Q3
2002,4,126.4,211111,2002Q4
2003,1,213.3,211111,2003Q1
2003,2,160.0,211111,2003Q2
2003,3,138.8,211111,2003Q3
2003,4,145.3,211111,2003Q4
2004,1,159.3,211111,2004Q1
2004,2,185.9,211111,2004Q2
2004,3,177.3,211111,2004Q3
2004,4,203.9,211111,2004Q4
2005,1,217.2,211111,2005Q1
2005,2,220.0,211111,2005Q2
2005,3,305.8,211111,2005Q3
2005,4,297.6,211111,2005Q4
2006,1,245.8,211111,2006Q1
2006,2,244.7,211111,2006Q2
2006,3,242.2,211111,2006Q3
2006,4,254.4,211111,2006Q4
2007,1,245.7,211111,2007Q1
2007,2,266.7,211111,2007Q2
2007,3,252.3,211111,2007Q3
2007,4,306.1,211111,2007Q4
2008,1,369.9,211111,2008Q1
2008,2,462.9,211111,2008Q2
2008,3,344.7,211111,2008Q3
2008,4,188.6,211111,2008Q4
2009,1,157.2,211111,2009Q1
2009,2,196.3,211111,2009Q2
2009,3,188.6,211111,2009Q3
2009,4,227.8,211111,2009Q4
2010,1,250.9,211111,2010Q1
2010,2,226.5,211111,2010Q2
2010,3,219.1,211111,2010Q3
2010,4,251.7,211111,2010Q4
2011,1,274.2,211111,2011Q1
2011,2,278.6,211111,2011Q2
2011,3,266.6,211111,2011Q3
2011,4,266.0,211111,2011Q4
2012,1,262.9,211111,2012Q1
2012,2,215.2,211111,2012Q2
2012,3,249.4,211111,2012Q3
2012,4,245.4,211111,2012Q4
2013,1,254.8,211111,2013Q1
2013,2,268.3,211111,2013Q2
2013,3,280.5,211111,2013Q3
2013,4,264.2,211111,2013Q4
2014,1,289.9,211111,2014Q1
2014,2,287.8,211111,2014Q2
2014,3,253.5,211111,2014Q3
2014,4,194.6,211111,2014Q4
2015,1,142.3,211111,2015Q1
2015,2,163.4,211111,2015Q2
2015,3,129.7,211111,2015Q3
2015,4,103.6,211111,2015Q4
2016,1,93.7,211111,2016Q1
2016,2,127.5,211111,2016Q2
2016,3,133.9,211111,2016Q3
2016,4,158.5,211111,2016Q4
2017,1,139.4,211111,2017Q1
2017,2,141.6,211111,2017Q2
2017,3,145.6,211111,2017Q3
2017,4,166.5,211111,2017Q4
2018,1,160.4,211111,2018Q1
2018,2,175.9,211111,2018Q2
2018,3,183.1,211111,2018Q3
2018,4,177.2,211111,2018Q4
2019,1,152.1,211111,2019Q1
2019,2,137.2,211111,2019Q2
2019,3,138.0,211111,2019Q3
2019,4,146.1,211111,2019Q4
2020,1,85.9,211111,2020Q1
2020,2,90.1,211111,2020Q2
2020,3,106.2,211111,2020Q3
2020,4,133.0,211111,2020Q4
2021,1,169.3,211111,2021Q1
2021,2,185.4,211111,2021Q2
2021,3,220.574,211111,2021Q3
2021,4,232.51,211111,2021Q4
2022,1,279.799,211111,2022Q1
2022,2,384.409,211111,2022Q2
2022,3,331.373,211111,2022Q3
2022,4,266.277,211111,2022Q4
2002,2,100.0,211112,2002Q2
2002,3,109.0,211112,2002Q3
2002,4,149.6,211112,2002Q4
2003,1,250.1,211112,2003Q1
2003,2,195.1,211112,2003Q2
2003,3,174.1,211112,2003Q3
2003,4,179.4,211112,2003Q4
2004,1,181.6,211112,2004Q1
2004,2,227.7,211112,2004Q2
2004,3,202.2,211112,2004Q3
2004,4,242.2,211112,2004Q4
2005,1,234.3,211112,2005Q1
2005,2,231.4,211112,2005Q2
2005,3,346.8,211112,2005Q3
2005,4,349.7,211112,2005Q4
2006,1,254.7,211112,2006Q1
2006,2,240.2,211112,2006Q2
2006,3,246.7,211112,2006Q3
2006,4,265.0,211112,2006Q4
2007,1,275.3,211112,2007Q1
2007,2,286.6,211112,2007Q2
2007,3,270.7,211112,2007Q3
2007,4,348.1,211112,2007Q4
2008,1,381.8,211112,2008Q1
2008,2,443.1,211112,2008Q2
2008,3,336.2,211112,2008Q3
2008,4,173.6,211112,2008Q4
2009,1,147.6,211112,2009Q1
2009,2,183.4,211112,2009Q2
2009,3,183.1,211112,2009Q3
2009,4,259.1,211112,2009Q4
2010,1,253.3,211112,2010Q1
2010,2,229.5,211112,2010Q2
2010,3,222.9,211112,2010Q3
2010,4,271.6,211112,2010Q4
2011,1,279.5,211112,2011Q1
2011,2,293.4,211112,2011Q2
2011,3,284.6,211112,2011Q3
2011,4,274.0,211112,2011Q4
2012,1,239.8,211112,2012Q1
2012,2,169.0,211112,2012Q2
2012,3,204.0,211112,2012Q3
2012,4,224.6,211112,2012Q4
2013,1,213.8,211112,2013Q1
2013,2,210.5,211112,2013Q2
2013,3,220.7,211112,2013Q3
2013,4,228.2,211112,2013Q4
2014,1,257.5,211112,2014Q1
2014,2,235.1,211112,2014Q2
2014,3,214.7,211112,2014Q3
2014,4,153.5,211112,2014Q4
2015,1,118.3,211112,2015Q1
2015,2,106.5,211112,2015Q2
2015,3,98.7,211112,2015Q3
2015,4,84.0,211112,2015Q4
2016,1,77.0,211112,2016Q1
2016,2,94.6,211112,2016Q2
2016,3,104.7,211112,2016Q3
2016,4,137.6,211112,2016Q4
2017,1,111.8,211112,2017Q1
2017,2,116.4,211112,2017Q2
2017,3,142.6,211112,2017Q3
2017,4,144.8,211112,2017Q4
2018,1,130.8,211112,2018Q1
2018,2,149.9,211112,2018Q2
2018,3,176.8,211112,2018Q3
2018,4,162.2,211112,2018Q4
2019,1,124.5,211112,2019Q1
2019,2,84.7,211112,2019Q2
2019,3,95.2,211112,2019Q3
2019,4,101.2,211112,2019Q4
2020,1,56.1,211112,2020Q1
2020,2,72.5,211112,2020Q2
2020,3,89.7,211112,2020Q3
2020,4,108.3,211112,2020Q4
2021,1,134.3,211112,2021Q1
2021,2,152.3,211112,2021Q2
2021,3,208.965,211112,2021Q3
2021,4,208.595,211112,2021Q4
2022,1,246.978,211112,2022Q1
2022,2,320.037,211112,2022Q2
2022,3,272.229,211112,2022Q3
2022,4,242.663,211112,2022Q4
1998,1,39.0,211120,1998Q1
1998,2,36.5,211120,1998Q2
1998,3,39.2,211120,1998Q3
1998,4,28.4,211120,1998Q4
1999,1,36.3,211120,1999Q1
1999,2,53.2,211120,1999Q2
1999,3,71.3,211120,1999Q3
1999,4,77.3,211120,1999Q4
2000,1,94.7,211120,2000Q1
2000,2,97.8,211120,2000Q2
2000,3,106.0,211120,2000Q3
2000,4,85.9,211120,2000Q4
2001,1,79.6,211120,2001Q1
2001,2,83.9,211120,2001Q2
2001,3,79.5,211120,2001Q3
2001,4,49.4,211120,2001Q4
2002,1,70.7,211120,2002Q1
2002,2,69.3,211120,2002Q2
2002,3,84.4,211120,2002Q3
2002,4,79.4,211120,2002Q4
2003,1,103.5,211120,2003Q1
2003,2,89.7,211120,2003Q2
2003,3,81.7,211120,2003Q3
2003,4,90.7,211120,2003Q4
2004,1,105.2,211120,2004Q1
2004,2,108.0,211120,2004Q2
2004,3,128.8,211120,2004Q3
2004,4,118.4,211120,2004Q4
2005,1,157.9,211120,2005Q1
2005,2,160.7,211120,2005Q2
2005,3,186.6,211120,2005Q3
2005,4,177.1,211120,2005Q4
2006,1,182.3,211120,2006Q1
2006,2,203.9,211120,2006Q2
2006,3,187.5,211120,2006Q3
2006,4,177.2,211120,2006Q4
2007,1,170.3,211120,2007Q1
2007,2,193.3,211120,2007Q2
2007,3,233.7,211120,2007Q3
2007,4,268.8,211120,2007Q4
2008,1,324.3,211120,2008Q1
2008,2,400.2,211120,2008Q2
2008,3,317.5,211120,2008Q3
2008,4,113.8,211120,2008Q4
2009,1,133.5,211120,2009Q1
2009,2,206.0,211120,2009Q2
2009,3,205.1,211120,2009Q3
2009,4,212.8,211120,2009Q4
2010,1,243.3,211120,2010Q1
2010,2,225.0,211120,2010Q2
2010,3,225.6,211120,2010Q3
2010,4,265.7,211120,2010Q4
2011,1,309.1,211120,2011Q1
2011,2,302.5,211120,2011Q2
2011,3,292.8,211120,2011Q3
2011,4,308.8,211120,2011Q4
2012,1,332.7,211120,2012Q1
2012,2,262.9,211120,2012Q2
2012,3,307.5,211120,2012Q3
2012,4,274.9,211120,2012Q4
2013,1,295.7,211120,2013Q1
2013,2,301.2,211120,2013Q2
2013,3,332.0,211120,2013Q3
2013,4,294.2,211120,2013Q4
2014,1,307.6,211120,2014Q1
2014,2,318.7,211120,2014Q2
2014,3,280.2,211120,2014Q3
2014,4,184.0,211120,2014Q4
2015,1,138.8,211120,2015Q1
2015,2,179.3,211120,2015Q2
2015,3,128.1,211120,2015Q3
2015,4,101.6,211120,2015Q4
2016,1,99.7,211120,2016Q1
2016,2,139.9,211120,2016Q2
2016,3,128.1,211120,2016Q3
2016,4,151.1,211120,2016Q4
2017,1,142.6,211120,2017Q1
2017,2,134.8,211120,2017Q2
2017,3,146.8,211120,2017Q3
2017,4,177.2,211120,2017Q4
2018,1,189.3,211120,2018Q1
2018,2,205.2,211120,2018Q2
2018,3,212.6,211120,2018Q3
2018,4,148.9,211120,2018Q4
2019,1,173.0,211120,2019Q1
2019,2,167.0,211120,2019Q2
2019,3,170.1,211120,2019Q3
2019,4,177.3,211120,2019Q4
2020,1,97.8,211120,2020Q1
2020,2,102.7,211120,2020Q2
2020,3,110.0,211120,2020Q3
2020,4,133.4,211120,2020Q4
2021,1,185.3,211120,2021Q1
2021,2,210.4,211120,2021Q2
2021,3,210.518,211120,2021Q3
2021,4,213.394,211120,2021Q4
2022,1,307.134,211120,2022Q1
2022,2,353.15,211120,2022Q2
2022,3,259.555,211120,2022Q3
2022,4,225.977,211120,2022Q4
2023,1,214.255,211120,2023Q1
2023,2,205.893,211120,2023Q2
2023,3,266.269,211120,2023Q3
2023,4,207.872,211120,2023Q4
2024,1,232.619,211120,2024Q1
2024,2,233.295,211120,2024Q2
2024,3,200.285,211120,2024Q3
2024,4,204.584,211120,2024Q4
2025,1,85.421,211120,2025Q1
2025,2,70.401,211120,2025Q2
1998,1,81.2,211130,1998Q1
1998,2,76.9,211130,1998Q2
1998,3,65.6,211130,1998Q3
1998,4,78.3,211130,1998Q4
1999,1,63.0,211130,1999Q1
1999,2,83.6,211130,1999Q2
1999,3,107.9,211130,1999Q3
1999,4,84.6,211130,1999Q4
2000,1,99.3,211130,2000Q1
2000,2,159.9,211130,2000Q2
2000,3,166.2,211130,2000Q3
2000,4,247.4,211130,2000Q4
2001,1,202.8,211130,2001Q1
2001,2,144.2,211130,2001Q2
2001,3,87.4,211130,2001Q3
2001,4,85.1,211130,2001Q4
2002,1,90.1,211130,2002Q1
2002,2,110.6,211130,2002Q2
2002,3,112.4,211130,2002Q3
2002,4,172.0,211130,2002Q4
2003,1,315.9,211130,2003Q1
2003,2,239.6,211130,2003Q2
2003,3,208.8,211130,2003Q3
2003,4,205.3,211130,2003Q4
2004,1,210.0,211130,2004Q1
2004,2,275.3,211130,2004Q2
2004,3,218.8,211130,2004Q3
2004,4,283.2,211130,2004Q4
2005,1,257.7,211130,2005Q1
2005,2,263.6,211130,2005Q2
2005,3,406.3,211130,2005Q3
2005,4,409.0,211130,2005Q4
2006,1,282.7,211130,2006Q1
2006,2,238.3,211130,2006Q2
2006,3,259.6,211130,2006Q3
2006,4,295.0,211130,2006Q4
2007,1,299.1,211130,2007Q1
2007,2,289.6,211130,2007Q2
2007,3,201.4,211130,2007Q3
2007,4,297.3,211130,2007Q4
2008,1,377.5,211130,2008Q1
2008,2,413.1,211130,2008Q2
2008,3,278.4,211130,2008Q3
2008,4,220.9,211130,2008Q4
2009,1,128.2,211130,2009Q1
2009,2,130.5,211130,2009Q2
2009,3,117.3,211130,2009Q3
2009,4,199.8,211130,2009Q4
2010,1,204.3,211130,2010Q1
2010,2,181.4,211130,2010Q2
2010,3,153.4,211130,2010Q3
2010,4,188.1,211130,2010Q4
2011,1,171.4,211130,2011Q1
2011,2,192.9,211130,2011Q2
2011,3,168.1,211130,2011Q3
2011,4,147.5,211130,2011Q4
2012,1,99.5,211130,2012Q1
2012,2,100.2,211130,2012Q2
2012,3,118.2,211130,2012Q3
2012,4,160.9,211130,2012Q4
2013,1,151.6,211130,2013Q1
2013,2,181.3,211130,2013Q2
2013,3,151.3,211130,2013Q3
2013,4,162.1,211130,2013Q4
2014,1,246.5,211130,2014Q1
2014,2,191.8,211130,2014Q2
2014,3,164.6,211130,2014Q3
2014,4,173.6,211130,2014Q4
2015,1,109.2,211130,2015Q1
2015,2,106.4,211130,2015Q2
2015,3,101.5,211130,2015Q3
2015,4,84.8,211130,2015Q4
2016,1,62.0,211130,2016Q1
2016,2,78.1,211130,2016Q2
2016,3,107.7,211130,2016Q3
2016,4,126.2,211130,2016Q4
2017,1,98.3,211130,2017Q1
2017,2,115.5,211130,2017Q2
2017,3,107.3,211130,2017Q3
2017,4,110.5,211130,2017Q4
2018,1,89.2,211130,2018Q1
2018,2,92.6,211130,2018Q2
2018,3,91.3,211130,2018Q3
2018,4,178.7,211130,2018Q4
2019,1,99.1,211130,2019Q1
2019,2,69.4,211130,2019Q2
2019,3,75.0,211130,2019Q3
2019,4,79.5,211130,2019Q4
2020,1,54.4,211130,2020Q1
2020,2,60.0,211130,2020Q2
2020,3,85.3,211130,2020Q3
2020,4,100.2,211130,2020Q4
2021,1,103.2,211130,2021Q1
2021,2,110.5,211130,2021Q2
2021,3,163.39,211130,2021Q3
2021,4,195.591,211130,2021Q4
2022,1,170.397,211130,2022Q1
2022,2,312.678,211130,2022Q2
2022,3,308.353,211130,2022Q3
2022,4,277.31,211130,2022Q4
2023,1,99.611,211130,2023Q1
2023,2,79.406,211130,2023Q2
2023,3,93.402,211130,2023Q3
2023,4,112.148,211130,2023Q4
2024,1,54.202,211130,2024Q1
2024,2,73.79,211130,2024Q2
2024,3,65.183,211130,2024Q3
2024,4,128.29,211130,2024Q4
2025,1,92.356,211130,2025Q1
2025,2,88.422,211130,2025Q2
2003,4,100.0,212,2003Q4
2004,1,105.9,212,2004Q1
2004,2,108.1,212,2004Q2
2004,3,112.3,212,2004Q3
2004,4,116.4,212,2004Q4
2005,1,123.8,212,2005Q1
2005,2,127.0,212,2005Q2
2005,3,128.8,212,2005Q3
2005,4,132.5,212,2005Q4
2006,1,140.0,212,2006Q1
2006,2,150.3,212,2006Q2
2006,3,152.9,212,2006Q3
2006,4,150.7,212,2006Q4
2007,1,153.7,212,2007Q1
2007,2,159.3,212,2007Q2
2007,3,162.2,212,2007Q3
2007,4,161.2,212,2007Q4
2008,1,174.8,212,2008Q1
2008,2,185.8,212,2008Q2
2008,3,188.9,212,2008Q3
2008,4,173.0,212,2008Q4
2009,1,186.1,212,2009Q1
2009,2,185.9,212,2009Q2
2009,3,188.6,212,2009Q3
2009,4,194.2,212,2009Q4
2010,1,200.5,212,2010Q1
2010,2,199.0,212,2010Q2
2010,3,206.1,212,2010Q3
2010,4,214.3,212,2010Q4
2011,1,224.9,212,2011Q1
2011,2,227.6,212,2011Q2
2011,3,231.4,212,2011Q3
2011,4,226.0,212,2011Q4
2012,1,232.5,212,2012Q1
2012,2,227.5,212,2012Q2
2012,3,230.2,212,2012Q3
2012,4,231.9,212,2012Q4
2013,1,225.4,212,2013Q1
2013,2,221.0,212,2013Q2
2013,3,219.6,212,2013Q3
2013,4,218.7,212,2013Q4
2014,1,219.6,212,2014Q1
2014,2,219.5,212,2014Q2
2014,3,217.2,212,2014Q3
2014,4,214.7,212,2014Q4
2015,1,215.2,212,2015Q1
2015,2,214.4,212,2015Q2
2015,3,208.3,212,2015Q3
2015,4,204.5,212,2015Q4
2016,1,207.2,212,2016Q1
2016,2,210.8,212,2016Q2
2016,3,209.7,212,2016Q3
2016,4,212.8,212,2016Q4
2017,1,217.5,212,2017Q1
2017,2,218.8,212,2017Q2
2017,3,224.2,212,2017Q3
2017,4,224.3,212,2017Q4
2018,1,228.2,212,2018Q1
2018,2,230.0,212,2018Q2
2018,3,223.5,212,2018Q3
2018,4,227.4,212,2018Q4
2019,1,232.7,212,2019Q1
2019,2,232.1,212,2019Q2
2019,3,236.0,212,2019Q3
2019,4,236.9,212,2019Q4
2020,1,237.3,212,2020Q1
2020,2,237.5,212,2020Q2
2020,3,248.4,212,2020Q3
2020,4,248.3,212,2020Q4
2021,1,248.4,212,2021Q1
2021,2,259.7,212,2021Q2
2021,3,265.819,212,2021Q3
2021,4,260.841,212,2021Q4
2022,1,298.957,212,2022Q1
2022,2,326.419,212,2022Q2
2022,3,325.073,212,2022Q3
2022,4,314.379,212,2022Q4
2023,1,328.291,212,2023Q1
2023,2,326.02,212,2023Q2
2023,3,319.042,212,2023Q3
2023,4,328.182,212,2023Q4
2024,1,339.998,212,2024Q1
2024,2,342.972,212,2024Q2
2024,3,346.622,212,2024Q3
2024,4,345.648,212,2024Q4
2025,1,368.343,212,2025Q1
2025,2,376.328,212,2025Q2
1985,4,100.0,2121,1985Q4
1986,1,100.3,2121,1986Q1
1986,2,99.6,2121,1986Q2
1986,3,99.2,2121,1986Q3
1986,4,98.7,2121,1986Q4
1987,1,97.7,2121,1987Q1
1987,2,95.5,2121,1987Q2
1987,3,94.7,2121,1987Q3
1987,4,95.3,2121,1987Q4
1988,1,95.2,2121,1988Q1
1988,2,94.5,2121,1988Q2
1988,3,94.3,2121,1988Q3
1988,4,93.9,2121,1988Q4
1989,1,92.9,2121,1989Q1
1989,2,94.0,2121,1989Q2
1989,3,94.7,2121,1989Q3
1989,4,95.6,2121,1989Q4
1990,1,95.4,2121,1990Q1
1990,2,97.0,2121,1990Q2
1990,3,96.7,2121,1990Q3
1990,4,96.8,2121,1990Q4
1991,1,96.7,2121,1991Q1
1991,2,97.2,2121,1991Q2
1991,3,95.6,2121,1991Q3
1991,4,95.4,2121,1991Q4
1992,1,93.6,2121,1992Q1
1992,2,94.4,2121,1992Q2
1992,3,93.6,2121,1992Q3
1992,4,94.1,2121,1992Q4
1993,1,93.2,2121,1993Q1
1993,2,93.1,2121,1993Q2
1993,3,93.2,2121,1993Q3
1993,4,94.0,2121,1993Q4
1994,1,92.6,2121,1994Q1
1994,2,92.0,2121,1994Q2
1994,3,94.3,2121,1994Q3
1994,4,92.0,2121,1994Q4
1995,1,93.7,2121,1995Q1
1995,2,90.7,2121,1995Q2
1995,3,91.7,2121,1995Q3
1995,4,91.3,2121,1995Q4
1996,1,92.2,2121,1996Q1
1996,2,91.7,2121,1996Q2
1996,3,90.9,2121,1996Q3
1996,4,90.7,2121,1996Q4
1997,1,92.8,2121,1997Q1
1997,2,92.6,2121,1997Q2
1997,3,91.9,2121,1997Q3
1997,4,93.2,2121,1997Q4
1998,1,89.7,2121,1998Q1
1998,2,90.2,2121,1998Q2
1998,3,87.3,2121,1998Q3
1998,4,91.4,2121,1998Q4
1999,1,89.3,2121,1999Q1
1999,2,88.2,2121,1999Q2
1999,3,85.9,2121,1999Q3
1999,4,85.4,2121,1999Q4
2000,1,84.8,2121,2000Q1
2000,2,85.1,2121,2000Q2
2000,3,83.5,2121,2000Q3
2000,4,85.1,2121,2000Q4
2001,1,89.5,2121,2001Q1
2001,2,89.6,2121,2001Q2
2001,3,92.1,2121,2001Q3
2001,4,92.5,2121,2001Q4
2002,1,94.6,2121,2002Q1
2002,2,93.7,2121,2002Q2
2002,3,92.8,2121,2002Q3
2002,4,93.1,2121,2002Q4
2003,1,93.7,2121,2003Q1
2003,2,94.4,2121,2003Q2
2003,3,94.7,2121,2003Q3
2003,4,95.8,2121,2003Q4
2004,1,101.3,2121,2004Q1
2004,2,103.8,2121,2004Q2
2004,3,106.5,2121,2004Q3
2004,4,107.1,2121,2004Q4
2005,1,117.8,2121,2005Q1
2005,2,118.6,2121,2005Q2
2005,3,119.0,2121,2005Q3
2005,4,120.0,2121,2005Q4
2006,1,127.0,2121,2006Q1
2006,2,127.3,2121,2006Q2
2006,3,127.2,2121,2006Q3
2006,4,127.2,2121,2006Q4
2007,1,131.8,2121,2007Q1
2007,2,130.4,2121,2007Q2
2007,3,130.6,2121,2007Q3
2007,4,131.7,2121,2007Q4
2008,1,141.8,2121,2008Q1
2008,2,165.6,2121,2008Q2
2008,3,172.6,2121,2008Q3
2008,4,171.4,2121,2008Q4
2009,1,190.8,2121,2009Q1
2009,2,183.7,2121,2009Q2
2009,3,184.5,2121,2009Q3
2009,4,185.7,2121,2009Q4
2010,1,191.5,2121,2010Q1
2010,2,193.6,2121,2010Q2
2010,3,193.2,2121,2010Q3
2010,4,193.9,2121,2010Q4
2011,1,211.4,2121,2011Q1
2011,2,211.3,2121,2011Q2
2011,3,213.3,2121,2011Q3
2011,4,213.3,2121,2011Q4
2012,1,216.2,2121,2012Q1
2012,2,216.8,2121,2012Q2
2012,3,214.6,2121,2012Q3
2012,4,219.8,2121,2012Q4
2013,1,212.0,2121,2013Q1
2013,2,212.3,2121,2013Q2
2013,3,210.7,2121,2013Q3
2013,4,211.3,2121,2013Q4
2014,1,208.1,2121,2014Q1
2014,2,205.1,2121,2014Q2
2014,3,200.2,2121,2014Q3
2014,4,201.5,2121,2014Q4
2015,1,202.2,2121,2015Q1
2015,2,199.9,2121,2015Q2
2015,3,196.6,2121,2015Q3
2015,4,193.2,2121,2015Q4
2016,1,193.1,2121,2016Q1
2016,2,198.7,2121,2016Q2
2016,3,190.2,2121,2016Q3
2016,4,196.0,2121,2016Q4
2017,1,199.9,2121,2017Q1
2017,2,198.0,2121,2017Q2
2017,3,199.0,2121,2017Q3
2017,4,199.6,2121,2017Q4
2018,1,203.1,2121,2018Q1
2018,2,202.3,2121,2018Q2
2018,3,202.3,2121,2018Q3
2018,4,203.9,2121,2018Q4
2019,1,203.9,2121,2019Q1
2019,2,203.2,2121,2019Q2
2019,3,201.6,2121,2019Q3
2019,4,199.7,2121,2019Q4
2020,1,192.4,2121,2020Q1
2020,2,192.5,2121,2020Q2
2020,3,191.8,2121,2020Q3
2020,4,190.1,2121,2020Q4
2021,1,189.5,2121,2021Q1
2021,2,193.4,2121,2021Q2
2021,3,196.769,2121,2021Q3
2021,4,194.362,2121,2021Q4
2022,1,242.223,2121,2022Q1
2022,2,308.823,2121,2022Q2
2022,3,316.892,2121,2022Q3
2022,4,286.824,2121,2022Q4
2023,1,286.094,2121,2023Q1
2023,2,282.963,2121,2023Q2
2023,3,281.102,2121,2023Q3
2023,4,292.329,2121,2023Q4
2024,1,300.443,2121,2024Q1
2024,2,295.276,2121,2024Q2
2024,3,290.029,2121,2024Q3
2024,4,291.123,2121,2024Q4
2025,1,306.549,2121,2025Q1
2025,2,291.588,2121,2025Q2
1998,1,97.0,21211,1998Q1
1998,2,97.5,21211,1998Q2
1998,3,94.4,21211,1998Q3
1998,4,98.8,21211,1998Q4
1999,1,96.5,21211,1999Q1
1999,2,95.3,21211,1999Q2
1999,3,92.8,21211,1999Q3
1999,4,92.3,21211,1999Q4
2000,1,91.7,21211,2000Q1
2000,2,92.0,21211,2000Q2
2000,3,90.3,21211,2000Q3
2000,4,92.0,21211,2000Q4
2001,1,96.7,21211,2001Q1
2001,2,96.8,21211,2001Q2
2001,3,99.5,21211,2001Q3
2001,4,100.0,21211,2001Q4
2002,1,102.3,21211,2002Q1
2002,2,101.2,21211,2002Q2
2002,3,100.2,21211,2002Q3
2002,4,100.5,21211,2002Q4
2003,1,101.1,21211,2003Q1
2003,2,101.8,21211,2003Q2
2003,3,102.2,21211,2003Q3
2003,4,103.2,21211,2003Q4
2004,1,109.2,21211,2004Q1
2004,2,111.9,21211,2004Q2
2004,3,114.8,21211,2004Q3
2004,4,115.5,21211,2004Q4
2005,1,127.0,21211,2005Q1
2005,2,127.8,21211,2005Q2
2005,3,128.2,21211,2005Q3
2005,4,129.3,21211,2005Q4
2006,1,136.8,21211,2006Q1
2006,2,137.1,21211,2006Q2
2006,3,137.0,21211,2006Q3
2006,4,137.1,21211,2006Q4
2007,1,142.1,21211,2007Q1
2007,2,140.6,21211,2007Q2
2007,3,140.8,21211,2007Q3
2007,4,141.9,21211,2007Q4
2008,1,152.8,21211,2008Q1
2008,2,178.5,21211,2008Q2
2008,3,186.0,21211,2008Q3
2008,4,184.7,21211,2008Q4
2009,1,205.7,21211,2009Q1
2009,2,198.0,21211,2009Q2
2009,3,198.8,21211,2009Q3
2009,4,200.1,21211,2009Q4
2010,1,206.4,21211,2010Q1
2010,2,208.7,21211,2010Q2
2010,3,208.2,21211,2010Q3
2010,4,209.0,21211,2010Q4
2011,1,227.8,21211,2011Q1
2011,2,227.7,21211,2011Q2
2011,3,229.8,21211,2011Q3
2011,4,229.8,21211,2011Q4
2012,1,233.0,21211,2012Q1
2012,2,233.7,21211,2012Q2
2012,3,231.3,21211,2012Q3
2012,4,236.9,21211,2012Q4
2013,1,228.5,21211,2013Q1
2013,2,228.7,21211,2013Q2
2013,3,227.0,21211,2013Q3
2013,4,227.7,21211,2013Q4
2014,1,224.2,21211,2014Q1
2014,2,221.0,21211,2014Q2
2014,3,215.7,21211,2014Q3
2014,4,217.1,21211,2014Q4
2015,1,217.8,21211,2015Q1
2015,2,215.4,21211,2015Q2
2015,3,211.8,21211,2015Q3
2015,4,208.2,21211,2015Q4
2016,1,208.1,21211,2016Q1
2016,2,214.1,21211,2016Q2
2016,3,205.0,21211,2016Q3
2016,4,211.2,21211,2016Q4
2017,1,215.4,21211,2017Q1
2017,2,213.3,21211,2017Q2
2017,3,214.4,21211,2017Q3
2017,4,215.1,21211,2017Q4
2018,1,218.8,21211,2018Q1
2018,2,217.9,21211,2018Q2
2018,3,218.0,21211,2018Q3
2018,4,219.7,21211,2018Q4
2019,1,219.7,21211,2019Q1
2019,2,218.9,21211,2019Q2
2019,3,217.2,21211,2019Q3
2019,4,215.2,21211,2019Q4
2020,1,207.3,21211,2020Q1
2020,2,207.4,21211,2020Q2
2020,3,206.6,21211,2020Q3
